country,tagged_day_zero,train_error,test_error,suggested_test_size
Sri Lanka,559,0.18009047790714655,0.1787852295878234,0.27000000000000013
Sudan,59,0.17516090589987912,0.1719101067009735,0.2600000000000001
Suriname,-1,-1,-1,-1
Sweden,0,57.05963405859764,57.088059688592956,0.2500000000000001
Switzerland,106,2.31877388984499,2.2706020039503554,0.27000000000000013
Syria,40,0.042331985308304725,0.039488310165794245,0.6500000000000005
Taiwan,81,0.3977918698905757,0.3984372445405705,0.31000000000000016
Tajikistan,-1,-1,-1,-1
Tanzania,58,0.3053165985930959,0.2976532335928413,0.5700000000000004
Thailand,115,0.5747215645981772,0.5710106320405366,0.4700000000000003
Timor-Leste,10,0.009207818679133636,0.009081107575950933,0.3400000000000002
Togo,66,0.09864939416221874,0.09605216134647672,0.3600000000000002
Trinidad and Tobago,37,0.025324209454503487,0.024980033443422898,0.24000000000000007
Tunisia,81,0.5020797325517125,0.4990803065235966,0.27000000000000013
Turkey,114,6.449762867051546,6.465223561087371,0.19000000000000003
US,169,25.480581155610718,25.3245569696987,0.4800000000000003
Uganda,908,0.11928301837434302,0.10993436701856861,0.30000000000000016
Ukraine,114,1.1275370848393658,1.0299493165333995,0.6300000000000004
United Arab Emirates,140,0.5164969781402309,0.5148871740531271,0.4700000000000003
United Kingdom,154,6.447986002890952,6.583567933309124,0.5100000000000003
Uruguay,98,0.4188726761849606,0.41583121636398,0.18000000000000002
Uzbekistan,70,0.10135649737314031,0.09894496980396016,0.5200000000000004
Venezuela,159,0.199318502497185,0.1993829964411394,0.16
Vietnam,54,0.07210225067791418,0.07141992821306518,0.2500000000000001
West Bank and Gaza,80,0.26484702086435236,0.26392257156837745,0.3800000000000002
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,687,0.11495184527900301,0.11494132472803861,0.5300000000000004
Zimbabwe,30,0.06152613972562643,0.06268818560799301,0.5000000000000003
