country,tagged_day_zero,train_error,test_error,suggested_test_size
Montenegro,45,0.09209123510821558,0.08655961847094862,0.16
Morocco,136,0.7993855480737849,0.7798571563020433,0.23000000000000007
Mozambique,136,0.09539683731949684,0.09342971229882208,0.27000000000000013
Namibia,-1,-1,-1,-1
Nepal,25,0.08599584952317572,0.07875190753748651,0.42000000000000026
Netherlands,139,3.426473893718457,3.408371609287152,0.6400000000000005
New Zealand,-55,10.653176832676555,10.613090394123457,0.5300000000000004
Nicaragua,-1,-1,-1,-1
Niger,37,0.2449245303421038,0.18623199936566476,0.30000000000000016
Nigeria,371,0.19831664532577026,0.2607817948902298,0.4900000000000003
North Macedonia,93,0.28601813957682254,0.2919267856702986,0.5600000000000004
Norway,93,1.6585470832612954,1.653808464751172,0.5400000000000004
Oman,108,0.11334971939018035,0.1088600763862632,0.15
Pakistan,173,3.8409292994719624,3.79796737585062,0.5000000000000003
Panama,140,1.3275507956551453,1.321041040917989,0.6000000000000004
Papua New Guinea,-1,-1,-1,-1
Paraguay,106,0.10618711492566596,0.09088561603852831,0.5300000000000004
Peru,122,0.7318720170115907,0.7744681344538514,0.6900000000000005
Philippines,10,4.325747158425121,4.419317712516481,0.6700000000000005
Poland,129,1.7771575915767224,1.7835106243351009,0.5800000000000004
Portugal,33,0.7736180135341187,0.8077754760876703,0.6700000000000005
Qatar,-1,-1,-1,10
Romania,117,1.399713253212386,1.4060650110124544,0.6200000000000004
Russia,123,0.616637062328205,0.7372812257207507,0.6800000000000005
Rwanda,120,0.10232009093806824,0.10160026978397993,0.4900000000000003
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,139,0.4636002590837111,0.505409063106452,0.6800000000000005
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,157,1.2356045676295313,1.0523296282783683,0.5000000000000003
Senegal,551,0.42683669645097344,0.41997873948773656,0.3200000000000002
Serbia,83,0.08732469441873371,0.08768949142141362,0.18000000000000002
Seychelles,-1,-1,-1,-1
Sierra Leone,27,0.041971032740483104,0.056017185033694364,0.42000000000000026
Singapore,153,0.7236791371324733,0.7276391804632851,0.24000000000000007
Slovakia,99,0.1537933015513406,0.18795892952574542,0.6200000000000004
Slovenia,82,0.2905286909600145,0.41642042854824896,0.6400000000000005
Somalia,46,0.2058348363765695,0.20504570375315453,0.43000000000000027
South Africa,180,2.639680083105568,2.9334914721540217,0.6200000000000004
South Sudan,-1,-1,-1,-1
Spain,129,9.194726271505871,9.200862226613586,0.6000000000000004
Sri Lanka,561,0.19357804542413368,0.1964131902627245,0.4400000000000003
Sudan,-44640265,1.3225163983922852,1.3639848892392263,0.5700000000000004
Suriname,-1,-1,-1,-1
Sweden,151,2.1038592915614984,2.2948081780847427,0.6500000000000005
Switzerland,100,2.6713965714324632,2.6697736901779394,0.6000000000000004
Syria,25,0.018398752071573092,0.06298441861588044,0.5000000000000003
Taiwan,87,0.41596372306703117,0.4208815587844475,0.5000000000000003
Tanzania,33,0.4985299038843845,0.5060772362708544,0.18000000000000002
Thailand,119,0.5670483546099263,0.5751593236021303,0.22000000000000006
Timor-Leste,-1,-1,-1,-1
Togo,48,0.08883817017347717,0.08986904610087706,0.3700000000000002
Trinidad and Tobago,35,0.02650846798004571,0.02736370682935778,0.39000000000000024
Tunisia,64,0.38763423689435705,0.3530069295187625,0.5000000000000003
Turkey,110,5.570100707901731,6.611379054017068,0.6300000000000004
US,145,9.486860561990165,10.06236471534452,0.6800000000000005
Uganda,3480,0.3616397219286716,0.3876889758411523,0.4600000000000003
Ukraine,23,0.806138726786325,0.8477435526822892,0.30000000000000016
United Arab Emirates,124,0.3892923547695129,0.30367206431896643,0.5400000000000004
United Kingdom,140,5.412654993798431,5.401648785917901,0.6000000000000004
Uruguay,62,0.19546568296300187,0.32158768025659545,0.6100000000000004
Uzbekistan,81,0.20786299857387877,0.2032031625021594,0.5700000000000004
Venezuela,155,0.2077587450373393,0.20678562813213422,0.5600000000000004
Vietnam,61,0.0819855780124374,0.08113746580109281,0.3300000000000002
West Bank and Gaza,77,0.23206256099462721,0.2316943244189221,0.3800000000000002
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,681,0.11051104811521079,0.11023923670233395,0.6100000000000004
Zimbabwe,64,0.022788626605858064,0.023183163415322495,0.15
