country,tagged_day_zero,train_error,test_error,suggested_test_size
Kyrgyzstan,70,0.07520385574575736,0.07597099457407613,0.30000000000000016
Laos,-1,-1,-1,-1
Latvia,68,0.366725310835647,0.3679163169994115,0.2600000000000001
Lebanon,88,0.1401278685469534,0.13061239734784674,0.5800000000000004
Liberia,61,0.06564302096808924,0.06857136338237983,0.6100000000000004
Libya,30,0.1203615086689492,0.12239786439124355,0.4800000000000003
Liechtenstein,33,0.046625613486151074,0.04715614844573733,0.5800000000000004
Lithuania,72,0.7476973508004082,0.7056635519068815,0.5300000000000004
Luxembourg,65,0.9893106337224763,1.00124758213733,0.3500000000000002
MS Zaandam,-1,-1,-1,-1
Madagascar,42,0.0776248127837617,0.07769685246708674,0.3700000000000002
Malawi,3,0.04210342449475584,0.03870241940581388,0.3200000000000002
Malaysia,117,0.9586164973645828,0.9574572221302925,0.6300000000000004
Maldives,149,0.14250145086755808,0.13350048095358466,0.4600000000000003
Mali,80,0.060660794613717,0.06044443097762438,0.4700000000000003
Malta,66,0.12572680594298646,0.12676473479162043,0.29000000000000015
Mauritania,-1,-1,-1,-1
Mauritius,41,0.06176020223672652,0.062152904955753874,0.4600000000000003
Mexico,167,1.45296070180223,1.3945140908296934,0.2600000000000001
Moldova,103,0.704761325981519,0.7041713376385287,0.30000000000000016
Monaco,37,0.04474489281738991,0.04671632716770861,0.4500000000000003
Mongolia,64,0.019719335070535093,0.01946631440293499,0.19000000000000003
Montenegro,44,0.0885252633631216,0.08773359487318058,0.6800000000000005
Morocco,135,0.6375132851854446,0.6226042109211135,0.5400000000000004
Mozambique,59,0.10050487763380968,0.10289142777225128,0.6400000000000005
Namibia,-1,-1,-1,-1
Nepal,26,0.06626936439991703,0.06708702014032364,0.15
Netherlands,143,3.66477918829818,3.6112434633599606,0.6800000000000005
New Zealand,49,0.3333580045401876,0.3155238519732793,0.4700000000000003
Nicaragua,-1,-1,-1,-1
Niger,37,0.26368466835151966,0.26624882202788414,0.24000000000000007
Nigeria,386,0.20321300654129806,0.20432531569521348,0.17
North Macedonia,100,0.2723989968647243,0.28030508615339494,0.2600000000000001
Norway,91,1.387083754576767,1.3861967592120064,0.43000000000000027
Oman,111,0.11460598158830997,0.11438163483856438,0.41000000000000025
Pakistan,197,4.404331842813788,4.376125824974684,0.41000000000000025
Panama,136,1.3452007133766433,1.3495897571378197,0.41000000000000025
Papua New Guinea,-1,-1,-1,-1
Paraguay,140,0.2638588707136906,0.261807100703783,0.29000000000000015
Peru,115,0.5833882596597785,0.5447928933509714,0.6900000000000005
Philippines,129,1.2660506420123405,1.246563324003265,0.5900000000000004
Poland,121,1.883287092854745,1.8741432939650793,0.4500000000000003
Portugal,139,3.6648662683786326,3.6758799424372284,0.4700000000000003
Qatar,183,1.0429867516207447,0.21749524553000618,0.6500000000000005
Romania,123,1.4978090475097372,1.5237076321958207,0.20000000000000004
Russia,127,1.253674675327053,1.2268209899220512,0.6200000000000004
Rwanda,221,0.11913534461764759,0.12323198281203088,0.5000000000000003
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,140,0.4135806207117005,0.4138577796674536,0.6400000000000005
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,142,0.8570820332946404,0.8570290359449403,0.42000000000000026
Senegal,509,0.26450585817799743,0.2653559334146733,0.3600000000000002
Serbia,138,0.47952495129665984,0.475763694272546,0.3700000000000002
Seychelles,-1,-1,-1,-1
Sierra Leone,44385,0.8409241358270132,0.8128355289172045,0.3800000000000002
Singapore,142,0.7401225361733414,0.7393605099071313,0.18000000000000002
Slovakia,106,0.2081878018222672,0.2035609420984538,0.2500000000000001
Slovenia,92,0.2775216299371762,0.4969037830347329,0.5300000000000004
Somalia,50,0.23861187870167266,0.2412010343943184,0.3700000000000002
South Africa,212,2.8218775891698376,2.818566075257253,0.29000000000000015
South Sudan,-1,-1,-1,-1
Spain,120,8.206209664993908,8.23254770489761,0.43000000000000027
Sri Lanka,544,0.2137558455661106,0.21522725441107154,0.6800000000000005
Sudan,175,0.2064415484127228,0.20545663905366557,0.3300000000000002
Suriname,-1,-1,-1,-1
Sweden,154,2.6037697710336034,2.4972381872796263,0.27000000000000013
Switzerland,93,1.9969979548868495,2.01176630355863,0.27000000000000013
Syria,1818,0.22312751331509856,0.22203406331335607,0.31000000000000016
Taiwan,91,0.40112191968073646,0.4031151398985298,0.5100000000000003
Tajikistan,-1,-1,-1,-1
Tanzania,733,4.104754222358638,4.097293404212879,0.3800000000000002
Thailand,105,0.5614589497927976,0.5625217983200236,0.43000000000000027
Timor-Leste,8,0.008635562160622766,0.009350387456729897,0.3400000000000002
Togo,75,0.09582468676570895,0.09760988092952856,0.40000000000000024
Trinidad and Tobago,36,0.02460808419927243,0.024768130037394306,0.4800000000000003
Tunisia,69,0.5061127778537582,0.5108851223036216,0.3200000000000002
Turkey,118,6.3602422300327115,6.238457740443265,0.20000000000000004
US,45,0.8103998165175913,0.8419513776209636,0.6500000000000005
Uganda,152,0.11340259697932442,0.12421802031370112,0.3500000000000002
Ukraine,111,1.0082427692273666,1.0446403368601758,0.5500000000000004
United Arab Emirates,144,0.30661837292008315,0.3059239081204645,0.4700000000000003
United Kingdom,151,4.7398011102796,4.637132295033853,0.3600000000000002
Uruguay,75,2.4275884026347643,2.515682441332707,0.22000000000000006
Uzbekistan,79,0.08573100340725097,0.085723111806044,0.6500000000000005
Venezuela,165,0.21762208050782292,0.21920942988865727,0.5900000000000004
Vietnam,66,0.07319618915492034,0.06978505980896317,0.18000000000000002
West Bank and Gaza,71,0.26480120299678594,0.2594716389605031,0.6800000000000005
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,739,0.10514330657994997,0.10326103577588512,0.5600000000000004
Zimbabwe,-153659982,0.1682180957945671,0.1690788097990926,0.6100000000000004
