country,tagged_day_zero,train_error,test_error,suggested_test_size
Guinea,91,0.4249061818047387,0.4255198585147973,0.5100000000000003
Guinea-Bissau,-47120642,0.952542269564687,0.9545094726041102,0.15
Guyana,54,0.20359024816269206,0.20894856405498177,0.3700000000000002
Haiti,102,0.062345614176666966,0.061612770423313916,0.5900000000000004
Holy See,-1,-1,-1,-1
Honduras,-191,5.4377833303597205,5.44064309422968,0.3700000000000002
Hungary,123,0.2966514955290018,0.2860904446528436,0.6600000000000005
Iceland,78,0.05388205987183849,0.05375991822002889,0.42000000000000026
India,165,1.9814463879480233,1.9834335930340141,0.6100000000000004
Indonesia,134,1.2912616179096301,1.2846840301619815,0.22000000000000006
Iran,163,8.514231478266234,8.675260139510584,0.3800000000000002
Iraq,155,0.39812350839613564,0.40131633203611183,0.4600000000000003
Ireland,111,1.488653973650767,1.493812240305864,0.42000000000000026
Israel,102,1.6531111947077093,1.6450836685110863,0.15
Italy,164,18.108561013759036,13.050458878603493,0.18000000000000002
Jamaica,94,0.24568427615041732,0.24639230524997138,0.40000000000000024
Japan,160,0.5638282591939417,0.5604520063135132,0.3400000000000002
Jordan,54,0.18709742571610863,0.1726940655919644,0.17
Kazakhstan,139,0.6475046200882235,0.6449291660696563,0.3500000000000002
Kenya,114,0.3033552173290794,0.31794835803168586,0.5800000000000004
"Korea, South",84,5.19273555905349,5.207374716133453,0.6300000000000004
Kosovo,73,0.19618810650643417,0.1960934375930601,0.4600000000000003
Kuwait,202,0.18966739053259563,0.1905888926052294,0.5000000000000003
Kyrgyzstan,75,0.07652796425793701,0.07619403839641989,0.6600000000000005
Laos,-1,-1,-1,-1
Latvia,74,0.3552884953329471,0.35156225394189616,0.41000000000000025
Lebanon,72,0.17471563610948043,0.17858163993946694,0.6800000000000005
Liberia,62,0.06909241641939472,0.06705428658692739,0.6000000000000004
Libya,30,0.10401050176223246,0.10291650291443845,0.3800000000000002
Liechtenstein,31,0.04850811399321217,0.048729592534861546,0.6100000000000004
Lithuania,71,0.7758580113659251,0.7909414404632641,0.5600000000000004
Luxembourg,58,0.7321209274449401,0.7547462031183256,0.5400000000000004
MS Zaandam,-1,-1,-1,-1
Madagascar,45,0.11504333368128092,0.12496813508379709,0.4600000000000003
Malawi,9,0.051154072812235864,0.0574130648626208,0.20000000000000004
Malaysia,130,1.3178510602215001,1.309632629195575,0.6200000000000004
Maldives,62,0.1629225769731093,0.16602598698511947,0.3200000000000002
Mali,83,0.05826862020696744,0.058012137482523894,0.3400000000000002
Malta,78,0.10763027240768137,0.11220455366983995,0.43000000000000027
Mauritania,-1,-1,-1,-1
Mauritius,41,0.0604801710788525,0.05853352010211227,0.24000000000000007
Mexico,205,1.3631851825673988,1.3155214344282478,0.40000000000000024
Moldova,114,0.7522456677344072,0.7710203501910653,0.40000000000000024
Monaco,44,0.03840242599293228,0.04445344507107069,0.6100000000000004
Mongolia,65,0.019750781705327028,0.019922628343727912,0.42000000000000026
Montenegro,46,0.10068122576924111,0.10113765549798613,0.16
Morocco,113,0.6746182031150477,0.6707011381468417,0.41000000000000025
Mozambique,63,0.1104910080578829,0.10647762655797693,0.6200000000000004
Namibia,-1,-1,-1,-1
Nepal,110,0.0832898901222303,0.08320964074434901,0.5900000000000004
Netherlands,129,3.7624775660785104,3.6948257239884397,0.3400000000000002
New Zealand,58,0.21503890217623037,0.22600229786103465,0.6900000000000005
Nicaragua,-1,-1,-1,-1
Niger,39,0.2657160928950691,0.2788605267284042,0.6800000000000005
Nigeria,383,0.20459277333096987,0.2037314409659937,0.6700000000000005
North Macedonia,88,0.2903915544056615,0.2921686453988983,0.5700000000000004
Norway,116,1.4836532614918712,1.491592498476559,0.4500000000000003
Oman,106,0.10718185733551673,0.10728569873991053,0.5000000000000003
Pakistan,198,4.543732333929416,4.546045968014918,0.3300000000000002
Panama,123,1.4760288282019765,1.4503623193045443,0.3400000000000002
Papua New Guinea,-1,-1,-1,-1
Paraguay,594,0.29615215640255593,0.29346293586779193,0.21000000000000005
Peru,145,1.5903251074408022,1.6055078972813022,0.43000000000000027
Philippines,136,1.265236195197524,1.323537888619676,0.5800000000000004
Poland,121,2.044684277653362,1.9846049709045528,0.6800000000000005
Portugal,110,3.6218447039523567,3.6181991958434594,0.28000000000000014
Qatar,-1,-1,-1,10
Romania,124,1.6536179773429878,1.5533359751130138,0.5900000000000004
Russia,38,0.8995058441052085,0.9004220800335019,0.18000000000000002
Rwanda,296,0.1260754203649535,0.1258572605982454,0.4700000000000003
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,135,0.39157197043246406,0.3879395212373399,0.4500000000000003
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,178,0.944541053238648,0.9504119512001358,0.42000000000000026
Senegal,510,0.25662065121831107,0.257470085818059,0.41000000000000025
Serbia,100,0.43837277599927826,0.4382859895776561,0.30000000000000016
Seychelles,-1,-1,-1,-1
Sierra Leone,59,0.08291485387209133,0.0762847562616158,0.4900000000000003
Singapore,136,0.7491218913337349,0.7514211513936039,0.5700000000000004
Slovakia,94,0.13952527832313302,0.13815729805556054,0.42000000000000026
Slovenia,80,0.3086603128717703,0.4448722658905936,0.6300000000000004
Somalia,63,0.4099330213814284,0.40845092609944633,0.40000000000000024
South Africa,258,2.9061500845482366,3.003649360974025,0.28000000000000014
South Sudan,-1,-1,-1,-1
Spain,123,7.240135552843969,7.178260937882736,0.4400000000000003
Sri Lanka,566,0.17737152239657036,0.17958454303797353,0.15
Sudan,64,0.17708439559673095,0.18030658830942187,0.2600000000000001
Suriname,-1,-1,-1,-1
Sweden,146,2.2494289824676295,2.275086646294136,0.6900000000000005
Switzerland,98,2.1489142063806184,2.062519126944152,0.31000000000000016
Syria,23,0.03701239134377083,0.03567452318603785,0.3700000000000002
Taiwan,80,0.3978065829300195,0.3966456607698758,0.5900000000000004
Tajikistan,-1,-1,-1,-1
Tanzania,59,0.3137163943557995,0.31543990120601034,0.39000000000000024
Thailand,102,0.5375389349891689,0.5386180193652815,0.5700000000000004
Timor-Leste,8,0.008219708983003742,0.008287433991723256,0.30000000000000016
Togo,68,0.1033622753989508,0.10211634629098224,0.6000000000000004
Trinidad and Tobago,37,0.026153419270006275,0.02586401113898772,0.4900000000000003
Tunisia,75,0.596798825600749,0.5997406201013882,0.4400000000000003
Turkey,114,6.655614358393125,6.7026486238476615,0.19000000000000003
US,175,24.08260216664666,24.131607867132683,0.29000000000000015
Uganda,-464219219,0.4115602037247643,0.4100713790763438,0.31000000000000016
Ukraine,124,1.1352126398015796,1.1583020190053142,0.3300000000000002
United Arab Emirates,140,0.4161756080745876,0.416401360069247,0.4700000000000003
United Kingdom,158,6.013142857956311,5.851275716622776,0.5700000000000004
Uruguay,78,0.4405650989082385,0.3474890270675725,0.2600000000000001
Uzbekistan,79,0.08895888686146436,0.08936386087811575,0.27000000000000013
Venezuela,155,0.20096057333441186,0.20226545408740532,0.16
Vietnam,52,0.07967395757943162,0.08164578423380846,0.18000000000000002
West Bank and Gaza,61,0.27400637220038604,0.2736339825902524,0.3700000000000002
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,694,0.12017938671706602,0.1210939509290076,0.5500000000000004
Zimbabwe,41,0.05563435556080887,0.05597210400391827,0.5800000000000004
