country,tagged_day_zero,train_error,test_error,suggested_test_size
Canada,168,5.691996559829574,5.829531234348642,0.30000000000000016
Central African Republic,-1,-1,-1,-1
Chad,282,0.3097363152885874,0.30912721340713284,0.5500000000000004
Chile,197,6.888489193405839,6.889627768408956,0.5200000000000004
China,81,0.3899038788011651,0.3949595149111853,0.42000000000000026
Colombia,161,1.944514374829651,1.8690592901831047,0.28000000000000014
Comoros,-1,-1,-1,-1
Congo (Brazzaville),52,0.16252160578378502,0.16444209995581413,0.4400000000000003
Congo (Kinshasa),166,0.24843423122126515,0.23808100307794489,0.6100000000000004
Costa Rica,69,0.37158138441806976,0.37161940298367363,0.4500000000000003
Cote d'Ivoire,94,0.09222397735540107,0.33718592251310325,0.6900000000000005
Croatia,83,0.6212581740209197,0.619650965598579,0.4400000000000003
Cuba,99,0.3488625894229433,0.3825797889101543,0.15
Cyprus,98,0.06691469677696221,0.06527314315444849,0.5700000000000004
Czechia,93,1.1938403875144248,1.209028761802398,0.3300000000000002
Denmark,128,2.727777447737458,2.784641648098108,0.3500000000000002
Diamond Princess,218,1.8251661922340385,1.8237586910220938,0.3300000000000002
Djibouti,48,0.24944439829417125,0.25183834822300816,0.41000000000000025
Dominica,-1,-1,-1,-1
Dominican Republic,134,3.1495048520670426,3.166089609058046,0.6000000000000004
Ecuador,172,3.304149738393272,3.3493348711794306,0.29000000000000015
Egypt,192,0.4630665346479422,0.4627082550289658,0.4700000000000003
El Salvador,213,0.23841385909331253,0.23469605740063174,0.6200000000000004
Equatorial Guinea,30,0.40999967058507686,0.41447878414710726,0.23000000000000007
Eritrea,29,0.040772840832714916,0.04075722068748966,0.17
Estonia,199,2.1698077846076327,2.217110799211576,0.6600000000000005
Eswatini,31,0.14807966371207978,0.14815503573073546,0.5000000000000003
Ethiopia,56,0.03166620827722038,0.033354832166098906,0.3700000000000002
Fiji,-1,-1,-1,-1
Finland,140,1.3422938002849412,1.3339339275666953,0.2600000000000001
France,152,2.7564371493305346,2.7319348751751655,0.27000000000000013
Gabon,89,0.09081061257739417,0.09135674177134061,0.4900000000000003
Gambia,-1,-1,-1,-1
Georgia,112,0.04422143025190952,0.0445821249409444,0.4900000000000003
Germany,131,4.218251970838941,4.301473325163209,0.5500000000000004
Ghana,179,0.5367102610704362,0.5396021857477593,0.5700000000000004
Greece,88,0.3938522985094777,0.3947573673133615,0.30000000000000016
Grenada,-1,-1,-1,-1
Guatemala,100,0.11308573108229078,0.11273153553636216,0.5800000000000004
Guinea,119,0.41246518555393386,0.40702199431910163,0.23000000000000007
Guinea-Bissau,-76647383,1.0932486832083945,1.0938885816721589,0.6700000000000005
Guyana,56,0.20388750876889833,0.1986104506640604,0.4700000000000003
Haiti,115,0.055069799525230174,0.052310954373217915,0.27000000000000013
Holy See,-1,-1,-1,-1
Honduras,571,0.8061723912001573,0.7929599173436609,0.5300000000000004
Hungary,127,0.34583392212170294,0.3457132175643131,0.5800000000000004
Iceland,76,0.05224664365776289,0.05312850685060315,0.30000000000000016
India,163,1.7905159687685552,1.7920414354856387,0.41000000000000025
Indonesia,135,1.1408430452623854,1.1209242454101023,0.6600000000000005
Iran,157,9.63463890679337,9.72113262756015,0.6700000000000005
Iraq,132,0.2917732129460301,0.2934838879323173,0.5700000000000004
Ireland,114,1.4774336543393176,1.4418338634972847,0.39000000000000024
Israel,99,1.4457344667664394,1.3995337292712529,0.43000000000000027
Italy,156,17.687385555113185,11.792908089539273,0.24000000000000007
Jamaica,99,0.27841951544822247,0.2777165607996928,0.31000000000000016
Japan,160,0.5666991160232867,0.5697230494296658,0.31000000000000016
Jordan,-551153945,1.5461050139858572,1.5541988854225428,0.6400000000000005
Kazakhstan,130,0.5922998619382169,0.5886374739886179,0.3800000000000002
Kenya,140,0.3831792336482299,0.3756668343858236,0.23000000000000007
"Korea, South",91,4.155692956225716,4.153091483635544,0.43000000000000027
Kosovo,80,0.15832425084416718,0.1568759840526985,0.24000000000000007
Kuwait,214,0.17461236817972808,0.1723149990267514,0.15
Kyrgyzstan,119,0.1096266322871036,0.10908329009073714,0.22000000000000006
Laos,-1,-1,-1,-1
Latvia,71,0.3493079924492205,0.3444349369285581,0.6200000000000004
Lebanon,89,0.20280800305948807,0.20371372706026777,0.6300000000000004
Liberia,-243220842,0.8783843058100206,0.8766720612209787,0.5800000000000004
Libya,28,0.13257947096917128,0.13237634101236342,0.6200000000000004
Liechtenstein,32,0.04789456706371128,0.04701610410252654,0.2500000000000001
Lithuania,83,0.7491241560926363,0.7510303126830503,0.30000000000000016
Luxembourg,65,1.0202241167680006,1.0156238657643202,0.20000000000000004
MS Zaandam,-1,-1,-1,-1
Madagascar,45,0.10118599370674546,0.09544148238287604,0.5400000000000004
Malawi,10,0.05932466580226622,0.04636762500996125,0.2500000000000001
Malaysia,122,0.9553166788881562,0.9551224546717653,0.6200000000000004
Maldives,44,0.2370362805510611,0.2380368005015868,0.20000000000000004
Mali,87,0.05435487919170929,0.055365342776171465,0.3600000000000002
Malta,89,0.11034953391659502,0.10964313305371046,0.5800000000000004
Mauritania,-1,-1,-1,-1
Mauritius,40,0.06235311989483533,0.06232035537509446,0.5000000000000003
Mexico,168,1.3655996755027333,1.364527518896655,0.30000000000000016
Moldova,98,0.472599881833891,0.45710754369097595,0.6400000000000005
Monaco,35,0.0436386467904557,0.04160854510102365,0.6100000000000004
Mongolia,33,0.020220900295958133,0.020855157846000085,0.4600000000000003
Montenegro,47,0.09027757307604728,0.09043112040938757,0.5700000000000004
Morocco,119,0.7440142219609205,0.7371950826078392,0.5100000000000003
Mozambique,-117120227,0.6967709675819193,0.6997859141425896,0.19000000000000003
Namibia,-1,-1,-1,-1
Nepal,511,0.0857028928594365,0.08296904150943914,0.40000000000000024
Netherlands,135,3.4823621679300527,3.6290215445503193,0.6800000000000005
New Zealand,48,0.3849288426024725,0.3828961523627961,0.5700000000000004
Nicaragua,-1,-1,-1,-1
Niger,40,0.3291571972491595,0.33926499441731933,0.29000000000000015
Nigeria,392,0.19796263310937,0.19571259860910067,0.27000000000000013
North Macedonia,96,0.27327641883058246,0.27854570279008317,0.6500000000000005
Norway,106,1.7273792092682383,1.6898553292018963,0.41000000000000025
Oman,107,0.12128199545695753,0.12283843273143454,0.5900000000000004
Pakistan,190,4.093903579712135,4.1579396564310755,0.4700000000000003
Panama,120,1.1744133514315656,1.1714092681801682,0.6900000000000005
Papua New Guinea,-1,-1,-1,-1
Paraguay,605,0.29851121084428256,0.29630398227369137,0.3500000000000002
Peru,164,2.086755714173613,2.1245945166478055,0.2500000000000001
Philippines,125,1.2431109811939225,1.255247020944995,0.6900000000000005
Poland,142,2.2159751776091796,2.222521198840646,0.39000000000000024
Portugal,108,3.720476790109644,3.7018636571070895,0.5200000000000004
Qatar,-1,-1,-1,10
Romania,124,1.5475263660376004,1.5161386299264787,0.19000000000000003
Russia,148,1.7898904102338113,1.7756675249859257,0.5700000000000004
Rwanda,241,0.13931342660089577,0.1368482543873806,0.30000000000000016
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,140,0.41022981900327193,0.409332927885029,0.2600000000000001
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,158,0.8910044411160867,0.9042072272372838,0.4700000000000003
Senegal,513,0.25474082515284097,0.25499906704380254,0.30000000000000016
Serbia,100,0.48149002922491196,0.47408724541190395,0.6400000000000005
Seychelles,-1,-1,-1,-1
Sierra Leone,92,0.09847449420953039,0.09635816989504838,0.28000000000000014
Singapore,150,0.7184370795922461,0.7165342906898097,0.27000000000000013
Slovakia,99,0.14756634425197335,0.1449138630696207,0.16
Slovenia,83,0.2957302284351385,0.4426852774613827,0.6700000000000005
Somalia,57,0.2144125192731978,0.21481657107480143,0.4700000000000003
South Africa,278,2.9360117834652,2.8862538164291105,0.30000000000000016
South Sudan,-1,-1,-1,-1
Spain,127,9.12704498602567,9.225403855385942,0.5200000000000004
Sri Lanka,526,0.17289774946272296,0.17840142483111332,0.17
Sudan,60,0.15016214753111676,0.15030437380923228,0.5500000000000004
Suriname,-1,-1,-1,-1
Sweden,158,2.4420773229428763,2.4807573147856345,0.6300000000000004
Switzerland,98,2.458682176200682,2.3539446995759152,0.4600000000000003
Syria,22,0.03551048289711445,0.030784165109644723,0.18000000000000002
Taiwan,91,0.4203187926883789,0.4157067894772673,0.6900000000000005
Tajikistan,-1,-1,-1,-1
Tanzania,57,0.303010530505255,0.3082893069969127,0.4600000000000003
Thailand,102,0.5551856476969685,0.5552901274233516,0.19000000000000003
Timor-Leste,10,0.007986383337257092,0.007919698659420157,0.42000000000000026
Togo,90,0.11555341373815751,0.11473314481113357,0.3500000000000002
Trinidad and Tobago,37,0.023861008951640568,0.024664027735637438,0.23000000000000007
Tunisia,85,0.5202230125494977,0.5279554778466017,0.3600000000000002
Turkey,105,5.108639445917191,5.586310155390939,0.6600000000000005
US,192,34.13444831798739,34.31328148277561,0.42000000000000026
Uganda,135,0.11501843177692044,0.10999223529387124,0.5600000000000004
Ukraine,128,1.141250441383833,1.1705582205421883,0.4600000000000003
United Arab Emirates,151,0.5129728055313617,0.5185610781203623,0.5500000000000004
United Kingdom,162,8.18976132616209,8.238299556819745,0.24000000000000007
Uruguay,83,0.45448863745500573,0.32893876036223185,0.28000000000000014
Uzbekistan,69,0.11302999716427617,0.11438121911976393,0.4800000000000003
Venezuela,147,0.20300064836907325,0.20412843884072543,0.43000000000000027
Vietnam,57,0.07096552795103032,0.07060023766677129,0.4900000000000003
West Bank and Gaza,73,0.2740872335280836,0.2697575943246678,0.29000000000000015
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,701,0.11159293663765708,0.11448699062940411,0.2500000000000001
Zimbabwe,33,0.05853892821781107,0.05658281379312188,0.5700000000000004
