country,tagged_day_zero,train_error,test_error,suggested_test_size
Cameroon,102,0.9978008678156097,1.0679912619183438,0.5200000000000004
Canada,139,3.5546699887618924,3.5295005534085933,0.6700000000000005
Central African Republic,-1,-1,-1,-1
Chad,377,0.06803549981442873,0.06753979575646289,0.40000000000000024
Chile,121,3.239570450664167,2.8710319081025886,0.5000000000000003
China,75,0.37595224968805446,0.376618689655707,0.3200000000000002
Colombia,123,1.3437698349121108,1.4341461888126283,0.6300000000000004
Congo (Brazzaville),51,0.1847757700692076,0.1941195129494627,0.20000000000000004
Congo (Kinshasa),97,0.200034221645459,0.161195345488159,0.16
Costa Rica,64,0.25064019580804225,0.24805801655801257,0.5600000000000004
Cote d'Ivoire,101,0.35210769901828726,0.04244276878330309,0.15
Croatia,75,0.5443360059467411,0.5399163116585034,0.31000000000000016
Cuba,82,0.28360503586770297,0.20151808623674247,0.16
Cyprus,74,0.057967423093921354,0.06510596739402402,0.6900000000000005
Czechia,85,1.1226215842013443,1.2140367533429497,0.6900000000000005
Denmark,116,2.115268763430681,2.7174110269713623,0.6800000000000005
Diamond Princess,34,0.0837255401728805,0.09206728246849714,0.5000000000000003
Djibouti,40,0.32834342236772707,0.31760571821749245,0.2500000000000001
Dominica,-1,-1,-1,-1
Dominican Republic,109,2.260795479894211,1.7094877027125501,0.4600000000000003
Ecuador,447,3.5071230715924817,4.0884581366498125,0.6900000000000005
Egypt,138,0.2744239202526235,0.2746551613832897,0.18000000000000002
El Salvador,108,0.10721420778566174,0.10646480505771382,0.5400000000000004
Equatorial Guinea,163,0.3482093994064985,0.32960851113675077,0.6900000000000005
Eritrea,-27,0.16838292398756377,0.22548411734962745,0.24000000000000007
Estonia,259,2.3108603503685443,2.5538150320199224,0.6100000000000004
Eswatini,202,0.09934542302952902,0.12858608141246586,0.5000000000000003
Ethiopia,50,0.0338719529816028,0.03812886094863186,0.4400000000000003
Fiji,-1,-1,-1,-1
Finland,120,1.3778603047652889,1.3732165992818872,0.5500000000000004
France,139,3.11943926878685,3.100769182174027,0.6300000000000004
Gabon,3679,1.5644517471307102,1.5827877988771932,0.16
Gambia,-1,-1,-1,-1
Georgia,127,0.05775982121262858,0.05721851750751001,0.19000000000000003
Germany,129,4.6746478059499745,4.738927425153475,0.5900000000000004
Ghana,97,0.30982248191954115,0.3319827057440787,0.5200000000000004
Greece,102,0.351215950671695,0.3544721289176563,0.5400000000000004
Grenada,-1,-1,-1,-1
Guatemala,185,0.07676674208104269,0.07651242939606964,0.23000000000000007
Guinea,87,0.4179393153171969,0.41912936988848243,0.2500000000000001
Guinea-Bissau,657,0.07703951794394483,0.0774941473813474,0.5300000000000004
Guyana,61,0.15518586945372803,0.20890917924316169,0.6700000000000005
Haiti,154,0.0534802182752409,0.05341419360132098,0.30000000000000016
Holy See,-1,-1,-1,-1
Honduras,75,0.39772898551414176,0.3951131518633715,0.29000000000000015
Hungary,98,0.390498547161742,0.3881677411357575,0.20000000000000004
Iceland,70,0.062151976390565536,0.07399188778305148,0.15
India,129,0.6933694285565972,0.7153906601667733,0.19000000000000003
Indonesia,123,1.2126119142042722,1.184880188582095,0.6800000000000005
Iran,151,8.189049622295903,8.197109919810108,0.6000000000000004
Iraq,96,0.08942838925712271,0.08930580330631137,0.5300000000000004
Ireland,117,1.791731593886396,1.8550016885151999,0.6400000000000005
Israel,97,1.4015302502201783,1.4025255497747702,0.39000000000000024
Italy,130,5.177277242150463,8.775464973422922,0.6900000000000005
Jamaica,195,0.1797900531581734,0.20977859109676011,0.4900000000000003
Japan,185,0.47691003173761043,0.47441889126384607,0.17
Jordan,57,0.11747973989647836,0.19392604929154217,0.5500000000000004
Kazakhstan,135,0.5706365379703988,0.5694211802901216,0.3400000000000002
Kenya,78,0.21042148675144431,0.21125934506132055,0.5200000000000004
"Korea, South",95,4.665643379163663,4.652946813963555,0.4400000000000003
Kosovo,59,0.18509701804364823,0.20405335216338574,0.4900000000000003
Kuwait,161,0.2705279081696691,0.2695197147550346,0.18000000000000002
Kyrgyzstan,66,0.06595187871253741,0.08103881288610623,0.3500000000000002
Laos,-1,-1,-1,-1
Latvia,63,0.29980534283293575,0.2947882440942541,0.6900000000000005
Lebanon,67,0.17191112067542264,0.1724105312709107,0.21000000000000005
Liberia,66,0.06866476543271585,0.07796840097728892,0.16
Libya,28,0.11770988055382789,0.13638394499615847,0.4800000000000003
Liechtenstein,36,0.05279420161924017,0.03822431882617013,0.22000000000000006
Lithuania,68,0.8498299552790645,0.6050970939919477,0.4600000000000003
Luxembourg,69,0.8657617549493979,0.8725363049592554,0.5500000000000004
MS Zaandam,-1,-1,-1,-1
Madagascar,18215,0.9082089436105977,0.9350398783539647,0.3700000000000002
Malawi,-1,-1,-1,-1
Malaysia,116,0.8650244168557523,0.8645499318520411,0.5000000000000003
Maldives,8,0.7228896488681387,0.7355052495815215,0.6900000000000005
Mali,77,0.06297836990862812,0.06947631490197304,0.42000000000000026
Malta,79,0.13106143589965707,0.10807006423352136,0.23000000000000007
Mauritania,-1,-1,-1,-1
Mauritius,35,0.06290502913276357,0.08018868668830433,0.4600000000000003
Mexico,149,1.1759663739872452,1.2144743411940488,0.6100000000000004
Moldova,91,0.4776949465355432,0.4790298562505258,0.3500000000000002
Monaco,42,0.03524350878693969,0.05413947784637856,0.6800000000000005
Mongolia,248,0.014943393246994254,0.01600696980144828,0.3600000000000002
Montenegro,46,0.09495254552500842,0.08629176978284547,0.17
Morocco,116,0.8280223136249936,0.7952346218301317,0.23000000000000007
Mozambique,321,0.1024382976565896,0.10236054586262099,0.3400000000000002
Namibia,-1,-1,-1,-1
Nepal,24,0.08539224335016464,0.07840298930966143,0.3700000000000002
Netherlands,126,3.4641880300193404,3.494307936551901,0.6300000000000004
New Zealand,49,0.3339010967029567,0.40124810203714273,0.5900000000000004
Nicaragua,-1,-1,-1,-1
Niger,36,0.24447124412995042,0.21478015278918844,0.2500000000000001
Nigeria,387,0.21415830633412714,0.2709959273786837,0.5000000000000003
North Macedonia,81,0.25887323300999804,0.2605017928091967,0.5500000000000004
Norway,103,1.5136898354051571,1.5277694586208823,0.5300000000000004
Oman,109,0.11288689091344603,0.11133684056738485,0.3200000000000002
Pakistan,27,0.8088069378151124,0.8275775223560942,0.30000000000000016
Panama,112,1.1920772041906076,1.206356558137849,0.5300000000000004
Papua New Guinea,-1,-1,-1,-1
Paraguay,84,0.10028394307869286,0.08988446915843934,0.5200000000000004
Peru,116,0.5884682660119835,0.6176394851480437,0.6800000000000005
Philippines,102,0.9962742255124651,1.1117950131810235,0.6400000000000005
Poland,115,1.749293823297442,1.751242352662774,0.5600000000000004
Portugal,108,3.857973838380378,3.8951518333343405,0.27000000000000013
Qatar,-1,-1,-1,10
Romania,112,1.342573415816262,1.3698385104379753,0.6200000000000004
Russia,117,0.5665457470724763,0.6864176808386764,0.6800000000000005
Rwanda,-381682865,0.662907116190788,0.6741685731654592,0.3700000000000002
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,160,0.4800468139428155,0.5315196319403306,0.6700000000000005
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,172,1.4447027294715387,1.2130931546255344,0.5200000000000004
Senegal,591,0.5013987673307505,0.5007322158526587,0.5700000000000004
Serbia,105,0.08717163799244208,0.08792702533223914,0.15
Seychelles,-1,-1,-1,-1
Sierra Leone,43,0.039657815159803836,0.049839260418319334,0.3700000000000002
Singapore,154,0.7302250887612058,0.7336353123710936,0.24000000000000007
Slovakia,115,0.19515044567614515,0.2258003217497732,0.6100000000000004
Slovenia,98,0.2895731654948261,0.4216785155400202,0.6400000000000005
Somalia,37,0.15369919364107648,0.15130122956187092,0.3400000000000002
South Africa,217,2.8194462754561207,2.593067321511222,0.20000000000000004
South Sudan,-1,-1,-1,-1
Spain,123,8.617281547757155,8.740254899924905,0.5900000000000004
Sri Lanka,584,0.20361021626179668,0.16787404708283063,0.4700000000000003
Sudan,35,0.19854130592173494,0.20218783435767249,0.3400000000000002
Suriname,-1,-1,-1,-1
Sweden,149,2.0143430615050564,2.2269478530980167,0.6500000000000005
Switzerland,100,2.700027425207492,2.736869842443796,0.5900000000000004
Syria,12,0.02102423055748813,0.09353792257220506,0.4800000000000003
Taiwan,85,0.41653738611807756,0.41656523857112976,0.4600000000000003
Tanzania,34,0.4751258740098923,0.47417794880379327,0.19000000000000003
Thailand,104,0.5710965930651668,0.5743490088991174,0.22000000000000006
Timor-Leste,-1,-1,-1,-1
Togo,44,0.08596851344158694,0.08562383716268196,0.43000000000000027
Trinidad and Tobago,34,0.026165538619538128,0.027723795089319995,0.3500000000000002
Tunisia,75,0.37925256616432945,0.3361391164180261,0.5200000000000004
Turkey,108,5.213705295218643,6.910615309372882,0.5500000000000004
US,155,18.847141100096515,19.24999104250673,0.6900000000000005
Uganda,2821,0.33171529694454427,0.36309009043721396,0.4700000000000003
Ukraine,125,0.8065867106584471,0.9269024247366323,0.5200000000000004
United Arab Emirates,132,0.2708104117785563,0.22134797546560214,0.3600000000000002
United Kingdom,138,4.962522168463116,5.030028366018837,0.5900000000000004
Uruguay,62,0.17382916846643778,0.32271441630427306,0.5500000000000004
Uzbekistan,73,0.2140662017073588,0.21611950290637527,0.5500000000000004
Venezuela,170,0.20961617443846095,0.21095395848222406,0.6200000000000004
Vietnam,78,0.07268632033215508,0.06978745958141956,0.20000000000000004
West Bank and Gaza,68,0.26393024251275216,0.2635574405886924,0.3300000000000002
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,688,0.11418178604821745,0.10811652826252745,0.6000000000000004
Zimbabwe,197,0.022470996519263372,0.020316562422279458,0.16
