country,tagged_day_zero,train_error,test_error,suggested_test_size
Diamond Princess,29,0.10331555171402462,0.10883932379390547,0.40000000000000024
Djibouti,43,0.23793299582230235,0.23733142559779782,0.2500000000000001
Dominica,-1,-1,-1,-1
Dominican Republic,133,2.827277912562903,2.7640171821375907,0.6300000000000004
Ecuador,138,1.2182071396481864,1.2318608244088827,0.4800000000000003
Egypt,181,0.5728063343501711,0.5761107200107766,0.6400000000000005
El Salvador,129,0.19319938564976172,0.18390674584470693,0.5100000000000003
Equatorial Guinea,45,0.2667823497329934,0.26591080351961605,0.6800000000000005
Eritrea,31,0.04308295729839897,0.0435778937728228,0.5300000000000004
Estonia,217,2.0828168268876888,2.0026046351120064,0.6400000000000005
Eswatini,-94822395,1.097535273275541,1.0877518175792937,0.4800000000000003
Ethiopia,70,0.05771735132307675,0.05990982984373191,0.6800000000000005
Fiji,-1,-1,-1,-1
Finland,130,1.4574896426220914,1.4586350097066134,0.6300000000000004
France,129,2.3831985579204846,2.4146104782890836,0.6300000000000004
Gabon,380,0.1774720492595852,0.17793640758717807,0.6500000000000005
Gambia,-1,-1,-1,-1
Georgia,115,0.04489854303087124,0.044804937037990274,0.5500000000000004
Germany,148,6.623451619832413,6.646894332092103,0.23000000000000007
Ghana,153,0.38668245189824757,0.38659164902098936,0.5200000000000004
Greece,95,0.46947161024728573,0.4662304197542485,0.30000000000000016
Grenada,-1,-1,-1,-1
Guatemala,105,0.10665758820463793,0.10770394644503051,0.30000000000000016
Guinea,95,0.4140124781353181,0.4205165614483526,0.23000000000000007
Guinea-Bissau,1883,1.9793124771875288,1.9789457987675723,0.5400000000000004
Guyana,65,0.30880708017867625,0.3111114400713673,0.6700000000000005
Haiti,106,0.061790020483140785,0.06503258231275375,0.4400000000000003
Holy See,-1,-1,-1,-1
Honduras,531,0.6129365599588685,0.6164680231141872,0.5100000000000003
Hungary,111,0.45504780900392156,0.4449424870962683,0.4900000000000003
Iceland,85,0.052615799557237414,0.05265667879239957,0.4500000000000003
India,199,2.693649705592797,2.6787871056361388,0.5600000000000004
Indonesia,31,0.7904184040344109,0.7721682920639981,0.6700000000000005
Iran,157,8.786513094313316,8.940672414951901,0.4500000000000003
Iraq,121,0.2456605407821157,0.24804833284228345,0.5800000000000004
Ireland,117,1.325310528312749,1.3287713527515759,0.6400000000000005
Israel,96,1.3406744822905965,1.3379767784183503,0.3500000000000002
Italy,164,19.273329666003487,12.802105785279041,0.23000000000000007
Jamaica,86,0.306620482561326,0.3095366171847371,0.6300000000000004
Japan,169,0.5747370191457556,0.5734162696193382,0.17
Jordan,64,0.2006961584497403,0.20964332379469627,0.22000000000000006
Kazakhstan,150,0.7112138147098266,0.7074981640957461,0.5200000000000004
Kenya,106,0.336075362114113,0.3338116082849651,0.27000000000000013
"Korea, South",82,4.096403481306418,4.176744654042295,0.16
Kosovo,73,0.1480107579361891,0.1463603486332792,0.40000000000000024
Kuwait,234,0.17769020323990675,0.18090340721644477,0.16
Kyrgyzstan,83,0.1134839193779565,0.11200385925839318,0.42000000000000026
Laos,-1,-1,-1,-1
Latvia,82,0.5095338847129913,0.5169411305498024,0.28000000000000014
Lebanon,76,0.14842553910724912,0.1516682457492376,0.6000000000000004
Liberia,79,0.06671701675960576,0.06567354454817265,0.39000000000000024
Libya,25,0.10470145695378057,0.10078178303340868,0.28000000000000014
Liechtenstein,33,0.04662507634761812,0.0477392589368111,0.5100000000000003
Lithuania,91,0.7597995110567537,0.7452692403000967,0.31000000000000016
Luxembourg,63,1.0321682550038593,1.0319981908841258,0.15
MS Zaandam,-1,-1,-1,-1
Madagascar,70,0.11308178111745318,0.11894092154085707,0.6300000000000004
Malawi,681,0.182664722598748,0.18219302424246528,0.6800000000000005
Malaysia,122,1.2898689671941566,1.3112108102909805,0.2500000000000001
Maldives,41,0.3430383427061843,0.3362782847634278,0.4600000000000003
Mali,98,0.05361226211104347,0.053761744664387406,0.5600000000000004
Malta,73,0.11623028120443422,0.12006061819814084,0.24000000000000007
Mauritania,-1,-1,-1,-1
Mauritius,45,0.06048375067609367,0.06057853020090361,0.5400000000000004
Mexico,169,1.4024107011282811,1.4235169567216448,0.2600000000000001
Moldova,106,0.6509669014266498,0.6510669842848446,0.6200000000000004
Monaco,52,0.04211300768807148,0.04271990702033914,0.5500000000000004
Mongolia,45,0.01913494295218411,0.018542489418985175,0.22000000000000006
Montenegro,46,0.10512738541990373,0.10434309246891522,0.40000000000000024
Morocco,116,0.770411780818696,0.7720874771241225,0.24000000000000007
Mozambique,39,0.1274424387327963,0.14197488356158963,0.24000000000000007
Namibia,-1,-1,-1,-1
Nepal,488,0.0984284171139326,0.09755515578701354,0.6200000000000004
Netherlands,136,3.8755637974050905,3.8713812136570747,0.3300000000000002
New Zealand,50,0.5333904263496416,0.5225575862078539,0.6200000000000004
Nicaragua,-1,-1,-1,-1
Niger,48,0.3193356790757474,0.31128678293325834,0.6700000000000005
Nigeria,162,0.18802125226955374,0.1867064540536894,0.29000000000000015
North Macedonia,91,0.2623884809034654,0.2626410413403462,0.42000000000000026
Norway,97,1.692209555171936,1.593320146464962,0.5100000000000003
Oman,108,0.09770478775535053,0.09749655926179879,0.4500000000000003
Pakistan,223,4.646032012207531,4.612381086475389,0.3400000000000002
Panama,140,1.5056836161850746,1.5085926347222136,0.42000000000000026
Papua New Guinea,-1,-1,-1,-1
Paraguay,646,0.29992732987716225,0.29583807643686416,0.2600000000000001
Peru,159,1.966251332717486,1.9379716401619016,0.4400000000000003
Philippines,123,1.8177878907971847,1.8401153854245205,0.2600000000000001
Poland,121,2.0237393792533163,2.113139217694769,0.39000000000000024
Portugal,114,3.993624931332841,3.963652083748633,0.5600000000000004
Qatar,-1,-1,-1,10
Romania,128,1.6154624021273114,1.626933540161817,0.3300000000000002
Russia,157,3.6625102081270144,3.67425499268915,0.3400000000000002
Rwanda,228,0.12296672542979839,0.12487999503558551,0.3600000000000002
Saint Kitts and Nevis,-1,-1,-1,-1
Saint Lucia,-1,-1,-1,-1
Saint Vincent and the Grenadines,-1,-1,-1,-1
San Marino,141,0.3862693341236451,0.3947086405704671,0.2500000000000001
Sao Tome and Principe,-1,-1,-1,-1
Saudi Arabia,150,0.8169673723828705,0.8186404669508696,0.5000000000000003
Senegal,496,0.24305985780372805,0.24299890134654178,0.4400000000000003
Serbia,105,0.4443279445262751,0.44472044267664296,0.3300000000000002
Seychelles,-1,-1,-1,-1
Sierra Leone,87,0.09938819521526521,0.10092649715462539,0.2600000000000001
Singapore,143,0.716374179621889,0.7144671904285684,0.6800000000000005
Slovakia,101,0.15140660749229398,0.1445495622668734,0.28000000000000014
Slovenia,48,4.706638863031923,4.435991674853289,0.21000000000000005
Somalia,63,0.48529463848849147,0.4873643091572463,0.3800000000000002
South Africa,276,2.90519914049004,2.98805388199196,0.30000000000000016
South Sudan,-52561870,0.2714405196780368,0.2709613133886913,0.2600000000000001
Spain,116,6.632119255555658,6.600842613572619,0.6600000000000005
Sri Lanka,567,0.18797194039815338,0.19239517569159675,0.5900000000000004
Sudan,64,0.1644395483394665,0.16842141617193687,0.2500000000000001
Suriname,-1,-1,-1,-1
Sweden,159,2.497169977717407,2.5436993651457205,0.6900000000000005
Switzerland,94,1.9062204344078244,1.853777533978551,0.40000000000000024
Syria,24,0.03387903020987875,0.034086655026861784,0.18000000000000002
Taiwan,85,0.3859276333998023,0.3848275418646149,0.5000000000000003
Tajikistan,-1,-1,-1,-1
Tanzania,41,0.4332439904334517,0.4329813028227819,0.6500000000000005
Thailand,102,0.5346806342528722,0.5333534294969479,0.6800000000000005
Timor-Leste,10,0.007230396565126415,0.007233014824524149,0.24000000000000007
Togo,94,0.1457970872182696,0.1443499602837537,0.5500000000000004
Trinidad and Tobago,37,0.02451257898613519,0.02505097958571103,0.3600000000000002
Tunisia,82,0.49124935473598275,0.5086205679040183,0.5900000000000004
Turkey,126,5.7728341587070355,6.840980467792555,0.6500000000000005
US,187,28.260698675851227,28.2126526257014,0.3400000000000002
Uganda,2336,0.42810772447368695,0.4333751091563027,0.4800000000000003
Ukraine,136,1.1361544963509635,1.1869035014811675,0.18000000000000002
United Arab Emirates,204,0.8121963132821346,0.809958197836913,0.5600000000000004
United Kingdom,166,8.584027506913586,8.416082533131847,0.4900000000000003
Uruguay,82,0.4392315190506818,0.4423554680933379,0.19000000000000003
Uzbekistan,81,0.08108013634420437,0.08116993924280297,0.2600000000000001
Venezuela,169,0.17661746072945161,0.17667219214360264,0.2500000000000001
Vietnam,63,0.06980573955863949,0.07046913349161389,0.4800000000000003
West Bank and Gaza,65,0.2099685000711933,0.21006149583954656,0.4400000000000003
Western Sahara,-1,-1,-1,-1
Yemen,-1,-1,-1,-1
Zambia,689,0.11765215953642855,0.11767037854565021,0.6800000000000005
Zimbabwe,54,0.056001616594191374,0.056139124840833665,0.4600000000000003
